Comment[cptac accession number]	Comment[data file]	Comment[Associated file URI]	Comment[instrument]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[cleavage agent details]	Material Type	Description	Comment[Label]	Comment[fragment mass tolerance]	Comment[precursor mass tolerance]
S049	20180405_fusion_zhw_TMT11_liver06_pho_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F09.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F10.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F11.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F12.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F13.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F14.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F15.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F16.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F17.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F18.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F19.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F20.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F21.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F22.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F23.raw										
S049	20180405_fusion_zhw_TMT11_liver06_pho_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Phosphoproteome/liver06_Phosphoproteome_raw/20180405_fusion_zhw_TMT11_liver06_pho_F24.raw										
S049	20171030_HF_ZHW_total_liver06_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F01.raw										
S049	20171030_HF_ZHW_total_liver06_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F02.raw										
S049	20171030_HF_ZHW_total_liver06_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F03.raw										
S049	20171030_HF_ZHW_total_liver06_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F04.raw										
S049	20171030_HF_ZHW_total_liver06_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F05.raw										
S049	20171030_HF_ZHW_total_liver06_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F06.raw										
S049	20171030_HF_ZHW_total_liver06_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F07.raw										
S049	20171030_HF_ZHW_total_liver06_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F08.raw										
S049	20171030_HF_ZHW_total_liver06_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F09.raw										
S049	20171030_HF_ZHW_total_liver06_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F10.raw										
S049	20171030_HF_ZHW_total_liver06_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F11.raw										
S049	20171030_HF_ZHW_total_liver06_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F12.raw										
S049	20171030_HF_ZHW_total_liver06_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F13.raw										
S049	20171030_HF_ZHW_total_liver06_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F14.raw										
S049	20171030_HF_ZHW_total_liver06_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F15.raw										
S049	20171030_HF_ZHW_total_liver06_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F16.raw										
S049	20171030_HF_ZHW_total_liver06_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F17.raw										
S049	20171030_HF_ZHW_total_liver06_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F18.raw										
S049	20171030_HF_ZHW_total_liver06_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F19.raw										
S049	20171030_HF_ZHW_total_liver06_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F20.raw										
S049	20171030_HF_ZHW_total_liver06_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F21.raw										
S049	20171030_HF_ZHW_total_liver06_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F22.raw										
S049	20171030_HF_ZHW_total_liver06_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F23.raw										
S049	20171030_HF_ZHW_total_liver06_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F24.raw										
S049	20171030_HF_ZHW_total_liver06_F25.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F25.raw										
S049	20171030_HF_ZHW_total_liver06_F26.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F26.raw										
S049	20171030_HF_ZHW_total_liver06_F27.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F27.raw										
S049	20171030_HF_ZHW_total_liver06_F28.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F28.raw										
S049	20171030_HF_ZHW_total_liver06_F29.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F29.raw										
S049	20171030_HF_ZHW_total_liver06_F30.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F30.raw										
S049	20171030_HF_ZHW_total_liver06_F31.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F31.raw										
S049	20171030_HF_ZHW_total_liver06_F32.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F32.raw										
S049	20171030_HF_ZHW_total_liver06_F33.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F33.raw										
S049	20171030_HF_ZHW_total_liver06_F34.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F34.raw										
S049	20171030_HF_ZHW_total_liver06_F35.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F35.raw										
S049	20171030_HF_ZHW_total_liver06_F36.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F36.raw										
S049	20171030_HF_ZHW_total_liver06_F37.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F37.raw										
S049	20171030_HF_ZHW_total_liver06_F38.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F38.raw										
S049	20171030_HF_ZHW_total_liver06_F39.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F39.raw										
S049	20171030_HF_ZHW_total_liver06_F40.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F40.raw										
S049	20171030_HF_ZHW_total_liver06_F41.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F41.raw										
S049	20171030_HF_ZHW_total_liver06_F42.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F42.raw										
S049	20171030_HF_ZHW_total_liver06_F43.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F43.raw										
S049	20171030_HF_ZHW_total_liver06_F44.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F44.raw										
S049	20171030_HF_ZHW_total_liver06_F45.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F45.raw										
S049	20171030_HF_ZHW_total_liver06_F46.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F46.raw										
S049	20171030_HF_ZHW_total_liver06_F47.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F47.raw										
S049	20171030_HF_ZHW_total_liver06_F48.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver06_Proteome/liver06_Proteome_raw/20171030_HF_ZHW_total_liver06_F48.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F01.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F02.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F03.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F04.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F05.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F06.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F07.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F08.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F09.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F10.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F11.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F12.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F13.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F14.raw										
S049	20180407_fusion_zhw_TMT11_liver07_pho_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180407_fusion_zhw_TMT11_liver07_pho_F15.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F01.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F02.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F03.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F04.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F05.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F06.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F07.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F08.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F09.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F10.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F11.raw										
S049	20180417_fusion_zhw_TMT11_liver07_pho_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver07_Phosphoproteome/liver07_Phosphoproteome_raw/20180417_fusion_zhw_TMT11_liver07_pho_F12.raw										
